가게이름,카테고리,전체평점,평점건수,리뷰수,리뷰작성자,리뷰작성일,작성자리뷰작성수,작성자평균평점,리뷰평점,리뷰내용,X3_Sentiment,X1_Organic_Count,X2_Ad_Count,X1_Organic_Ratio,X2_Ad_Ratio,X1_Organic_Flag,X2_Ad_Flag,X4_Specificity,X5_rating_mean,X6_review_num,X7_content_sim,X8_Is_Viral,label,is_StrongLabeled,validated_label,ad_prob,ad_pred,store_bigrams,store_unigrams,cluster_id,group_bigrams,group_unigrams
수꼬치,일본식주점,4.7,6,0,Nowornever,2019-07-01,9.0,3.3,5.0,육회+연어세트 시켜서 먹었는데 정말..... 광장시장에서도 그렇게 맛있는 육회 못 먹었는데.. 그리고 또 연어는 왜 또 맛있는거야 근... 더보기,0.3545093536376953,0,0,0.0,0.0,0,0,81,3.3,9.0,0.0,0,-1.0,False,,0.085223875476806,0,"[""파스타 맛있"", ""맛있 짬뽕""]","[""맛있"", ""가격"", ""짬뽕"", ""사장"", ""친절"", ""서비스"", ""새우"", ""직원"", ""매콤"", ""파스타"", ""남편""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
덮수룩,한식,5.0,2,0,고재윤,2025-03-19,1.0,5.0,5.0,남자 둘이서 갔는데 배부르게 먹고 나왔어요반찬도 너무 맛있고 덮밥도 맛있었어요항정살덮밥 추천합니다 ,0.5029317736625671,1,0,0.0909090909090909,0.0,1,0,55,5.0,1.0,0.0,0,-1.0,False,,0.100868495243441,0,"[""덮밥 맛있"", ""연어 맛있"", ""맛있 연어""]","[""맛있"", ""덮밥"", ""친절"", ""양도"", ""연어"", ""스테이크"", ""깔끔"", ""고기"", ""사장"", ""매콤"", ""점심"", ""양이""]",1,"[""샌드위치 맛있"", ""샐러드 맛있"", ""초밥 맛있""]","[""맛있"", ""친절"", ""신선"", ""사장"", ""샌드위치"", ""샐러드"", ""깔끔"", ""양도"", ""인하대"", ""초밥"", ""가격"", ""연어""]"
덮수룩,한식,5.0,2,0,은영,2024-10-01,1.0,5.0,5.0,너무 맛있어요 양도 많고 밥도 리필 가능해서 좋았어요 집이근처라 자주갈려구용 ,0.5137434005737305,0,1,0.0,0.1,0,1,43,5.0,1.0,0.0,0,-1.0,False,,0.1059587556577438,0,"[""덮밥 맛있"", ""연어 맛있"", ""맛있 연어""]","[""맛있"", ""덮밥"", ""친절"", ""양도"", ""연어"", ""스테이크"", ""깔끔"", ""고기"", ""사장"", ""매콤"", ""점심"", ""양이""]",1,"[""샌드위치 맛있"", ""샐러드 맛있"", ""초밥 맛있""]","[""맛있"", ""친절"", ""신선"", ""사장"", ""샌드위치"", ""샐러드"", ""깔끔"", ""양도"", ""인하대"", ""초밥"", ""가격"", ""연어""]"
삭금,한식,3.6,5,88,인천의전설,2025-06-02,134.0,5.0,5.0,"분위기 너무 좋은 술집이에요. 안주 퀄리티 너무 좋고, 사징님의 친절함에 퍈안하게 먹고 왔네요. 간단하게 슬한잔 데이트 하기 너므 좋은 곳이네요. 잘먹고 갑니다. ",0.5043685436248779,1,1,0.0454545454545454,0.0454545454545454,1,1,91,5.0,134.0,0.0789473684210526,0,-1.0,False,,0.0862765402435933,0,"[""맛있 국물"", ""인하대 분위기"", ""맛있 파스타""]","[""맛있"", ""분위기"", ""사장"", ""인하대"", ""친절"", ""꽃게"", ""깔끔"", ""인테리어"", ""데이트"", ""국물"", ""양도"", ""점심""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
삭금,한식,3.6,5,88,맛있으면 짖는 개,2025-05-17,73.0,3.8,2.0,왈 ..... 왈? ,0.6192308068275452,0,0,0.0,0.0,0,0,11,3.8,73.0,0.0,0,0.0,False,,0.0826082976502956,0,"[""맛있 국물"", ""인하대 분위기"", ""맛있 파스타""]","[""맛있"", ""분위기"", ""사장"", ""인하대"", ""친절"", ""꽃게"", ""깔끔"", ""인테리어"", ""데이트"", ""국물"", ""양도"", ""점심""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
삭금,한식,3.6,5,88,진실된댓글,2024-05-17,24.0,3.3,2.0,안주 세팅 잘 되어있구 내부도 깔끔하니 분위기도 좋습니다사장님 엄청 친절하시구요.솔직한 리뷰를 남기자... 더보기,0.5238499045372009,1,0,0.0769230769230769,0.0,1,0,63,3.3,24.0,0.0625,0,0.0,False,,0.0832304314890721,0,"[""맛있 국물"", ""인하대 분위기"", ""맛있 파스타""]","[""맛있"", ""분위기"", ""사장"", ""인하대"", ""친절"", ""꽃게"", ""깔끔"", ""인테리어"", ""데이트"", ""국물"", ""양도"", ""점심""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
삭금,한식,3.6,5,88,희김,2023-11-28,28.0,4.3,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.3,28.0,1.0,0,-1.0,False,,0.0839229787932563,0,"[""맛있 국물"", ""인하대 분위기"", ""맛있 파스타""]","[""맛있"", ""분위기"", ""사장"", ""인하대"", ""친절"", ""꽃게"", ""깔끔"", ""인테리어"", ""데이트"", ""국물"", ""양도"", ""점심""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
삭금,한식,3.6,5,88,쥔무새,2023-11-23,549.0,4.3,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.3,549.0,0.0,0,-1.0,False,,0.0844571621891087,0,"[""맛있 국물"", ""인하대 분위기"", ""맛있 파스타""]","[""맛있"", ""분위기"", ""사장"", ""인하대"", ""친절"", ""꽃게"", ""깔끔"", ""인테리어"", ""데이트"", ""국물"", ""양도"", ""점심""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
돈우리식당,"육류,고기",4.0,2,0,리얼메시,2025-10-31,4.0,4.5,4.0,비오는날 갔는데 분위기 죽임.사장님도 매우 친절하시고 딱 냉삼에 기대하는 퀄리티와 가격 그리고 계란찜도 맛있음. 여기는 계속 갈예정 ,0.5105316042900085,1,0,0.0588235294117647,0.0,1,0,74,4.5,4.0,0.0,0,-1.0,False,,0.0857063225540075,0,"[""고기 맛있"", ""맛있 곱창"", ""반찬 맛있""]","[""맛있"", ""사장"", ""친절"", ""곱창"", ""고기"", ""반찬"", ""서비스"", ""친구"", ""맛나"", ""맛없"", ""밑반찬"", ""에이드""]",8,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""맛있"", ""고기"", ""친절"", ""사장"", ""인하대"", ""가격"", ""삼겹살"", ""직원"", ""불고기"", ""반찬"", ""계란찜"", ""된장찌개""]"
돈우리식당,"육류,고기",4.0,2,0,Lonun,2025-02-03,687.0,3.6,4.0,소주 3000원하는 고깃집 사랑합니다..냉삼가성비도 좋다! ,0.5045415759086609,0,0,0.0,0.0,0,0,33,3.6,687.0,0.0,0,-1.0,False,,0.0837497451423815,0,"[""고기 맛있"", ""맛있 곱창"", ""반찬 맛있""]","[""맛있"", ""사장"", ""친절"", ""곱창"", ""고기"", ""반찬"", ""서비스"", ""친구"", ""맛나"", ""맛없"", ""밑반찬"", ""에이드""]",8,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""맛있"", ""고기"", ""친절"", ""사장"", ""인하대"", ""가격"", ""삼겹살"", ""직원"", ""불고기"", ""반찬"", ""계란찜"", ""된장찌개""]"
오이아샌드위치 인하대,샌드위치,5.0,2,0,안영훈,2025-10-02,15.0,4.7,5.0,너무 맛있음!!남성 기준 양이 많은 편은 아니지만 많이 배고프지 않다면 충분한 정도의 양이에요가격은 사장님 인건비 빼고나면 남는 게 있... 더보기,0.7614828944206238,0,0,0.0,0.0,0,0,82,4.7,15.0,0.1666666666666666,0,-1.0,False,,0.084818978812392,0,"[""샌드위치 맛있"", ""닭갈비 맛있"", ""맛있 샐러드""]","[""맛있"", ""샌드위치"", ""사장"", ""친절"", ""가격"", ""닭갈비"", ""서비스"", ""신선"", ""샐러드"", ""인하대"", ""든든"", ""베이컨""]",1,"[""샌드위치 맛있"", ""샐러드 맛있"", ""초밥 맛있""]","[""맛있"", ""친절"", ""신선"", ""사장"", ""샌드위치"", ""샐러드"", ""깔끔"", ""양도"", ""인하대"", ""초밥"", ""가격"", ""연어""]"
오이아샌드위치 인하대,샌드위치,5.0,2,0,다녀왔어요,2025-05-01,46.0,4.3,5.0,바질 닭가슴살 샌드위치 먹었어요!!너무 너무 맛있음....다음번에는 스리라차 닭가슴살 샌드위치 먹으려구요... 더보기,0.5636327862739563,0,0,0.0,0.0,0,0,65,4.3,46.0,0.0089285714285714,0,-1.0,False,,0.0835891762967108,0,"[""샌드위치 맛있"", ""닭갈비 맛있"", ""맛있 샐러드""]","[""맛있"", ""샌드위치"", ""사장"", ""친절"", ""가격"", ""닭갈비"", ""서비스"", ""신선"", ""샐러드"", ""인하대"", ""든든"", ""베이컨""]",1,"[""샌드위치 맛있"", ""샐러드 맛있"", ""초밥 맛있""]","[""맛있"", ""친절"", ""신선"", ""사장"", ""샌드위치"", ""샐러드"", ""깔끔"", ""양도"", ""인하대"", ""초밥"", ""가격"", ""연어""]"
우리손칼국수,한식,5.0,1,0,황우일,2019-10-31,8.0,5.0,5.0,맛이 아주 좋구요~ 사장님 인심이 굿~ 입니다 ,0.5036702156066895,0,0,0.0,0.0,0,0,26,5.0,8.0,0.0,0,-1.0,False,,0.2337772221606113,0,"[""맛있 김밥"", ""김밥 맛있""]","[""김밥"", ""맛있"", ""사장"", ""친절"", ""칼국수"", ""직원"", ""동네"", ""김치"", ""테이블"", ""점심시간"", ""고소"", ""짭짤""]",7,"[""김치 맛있"", ""국물 맛있"", ""맛있 김치""]","[""맛있"", ""칼국수"", ""친절"", ""인하대"", ""양도"", ""보리밥"", ""김치"", ""가격"", ""직원"", ""사장"", ""깔끔"", ""고기""]"
밥은화 인하대점,분식,4.9,10,0,syszm,2025-10-18,18.0,3.8,5.0,가성비 좋고... 양도 많고 맛도 있고 혼밥하기 딱 좋은 분위기에 거를 타선이 없음학교 졸업하는게 아쉬울정도 ㅠ ,0.6409534215927124,0,0,0.0,0.0,0,0,63,3.8,18.0,0.0,0,-1.0,False,,0.083411762303029,0,"[""덮밥 맛있"", ""맛있 김치"", ""김치 맛있""]","[""맛있"", ""친절"", ""저렴"", ""인하대"", ""덮밥"", ""양도"", ""가격"", ""든든"", ""푸짐"", ""돼지"", ""숙주"", ""김치""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
밥은화 인하대점,분식,4.9,10,0,김첨지의 든든국밥,2025-08-26,44.0,4.6,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.6,44.0,0.0045454545454545,0,-1.0,False,,0.0834174938482068,0,"[""덮밥 맛있"", ""맛있 김치"", ""김치 맛있""]","[""맛있"", ""친절"", ""저렴"", ""인하대"", ""덮밥"", ""양도"", ""가격"", ""든든"", ""푸짐"", ""돼지"", ""숙주"", ""김치""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
밥은화 인하대점,분식,4.9,10,0,sd1230,2025-06-05,10.0,2.3,5.0,인하대 후문 가성비 최고 ,0.5030492544174194,0,0,0.0,0.0,0,0,14,2.3,10.0,0.0,0,-1.0,False,,0.0842066603126193,0,"[""덮밥 맛있"", ""맛있 김치"", ""김치 맛있""]","[""맛있"", ""친절"", ""저렴"", ""인하대"", ""덮밥"", ""양도"", ""가격"", ""든든"", ""푸짐"", ""돼지"", ""숙주"", ""김치""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
밥은화 인하대점,분식,4.9,10,0,나,2025-01-10,33.0,3.5,5.0,가성비있게 한끼때우기좋아요 ,0.5045042634010315,1,0,0.5,0.0,1,0,15,3.5,33.0,0.0,0,-1.0,False,,0.0841910429605692,0,"[""덮밥 맛있"", ""맛있 김치"", ""김치 맛있""]","[""맛있"", ""친절"", ""저렴"", ""인하대"", ""덮밥"", ""양도"", ""가격"", ""든든"", ""푸짐"", ""돼지"", ""숙주"", ""김치""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
밥은화 인하대점,분식,4.9,10,0,I,2024-01-29,993.0,4.9,5.0,양 생각보다 많고 맛있음 ,0.5070204138755798,0,0,0.0,0.0,0,0,14,4.9,993.0,0.0,1,-1.0,False,,0.0915575171630209,0,"[""덮밥 맛있"", ""맛있 김치"", ""김치 맛있""]","[""맛있"", ""친절"", ""저렴"", ""인하대"", ""덮밥"", ""양도"", ""가격"", ""든든"", ""푸짐"", ""돼지"", ""숙주"", ""김치""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
밥은화 인하대점,분식,4.9,10,0,세진,2024-01-29,11.0,5.0,5.0,"출입구에 경사로가 있으나 경사로의 시작 부분에 턱이 있고, 가파르고 좁습니다. 내부가 좁아 통행이 원활하지 않을 듯합니다. 포장과 현금을 포함한 모든 ... 더보기",0.3922154009342193,0,0,0.0,0.0,0,0,91,5.0,11.0,0.0,1,-1.0,False,,0.0891195788752272,0,"[""덮밥 맛있"", ""맛있 김치"", ""김치 맛있""]","[""맛있"", ""친절"", ""저렴"", ""인하대"", ""덮밥"", ""양도"", ""가격"", ""든든"", ""푸짐"", ""돼지"", ""숙주"", ""김치""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
밥은화 인하대점,분식,4.9,10,0,Bad,2023-10-12,11.0,3.1,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.1,11.0,1.0,0,-1.0,False,,0.0843373447259345,0,"[""덮밥 맛있"", ""맛있 김치"", ""김치 맛있""]","[""맛있"", ""친절"", ""저렴"", ""인하대"", ""덮밥"", ""양도"", ""가격"", ""든든"", ""푸짐"", ""돼지"", ""숙주"", ""김치""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
밥은화 인하대점,분식,4.9,10,0,쏘달,2022-11-05,27.0,3.8,5.0,진짜.. 여기 아는사람만 아는 자취생 필수밥집 ㄹㅇㅋㅋㅋㅋㅋㅋ양많고 맛있고 ,0.5090402364730835,0,0,0.0,0.0,0,0,42,3.8,27.0,0.0,0,-1.0,False,,0.0836478543909598,0,"[""덮밥 맛있"", ""맛있 김치"", ""김치 맛있""]","[""맛있"", ""친절"", ""저렴"", ""인하대"", ""덮밥"", ""양도"", ""가격"", ""든든"", ""푸짐"", ""돼지"", ""숙주"", ""김치""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
밥은화 인하대점,분식,4.9,10,0,하예성,2022-05-26,313.0,3.6,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.6,313.0,1.0,0,-1.0,False,,0.0829098939717547,0,"[""덮밥 맛있"", ""맛있 김치"", ""김치 맛있""]","[""맛있"", ""친절"", ""저렴"", ""인하대"", ""덮밥"", ""양도"", ""가격"", ""든든"", ""푸짐"", ""돼지"", ""숙주"", ""김치""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
밥은화 인하대점,분식,4.9,10,0,딴따라라라,2021-10-27,2.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,2.0,0.0,0,-1.0,False,,0.1184578476295221,0,"[""덮밥 맛있"", ""맛있 김치"", ""김치 맛있""]","[""맛있"", ""친절"", ""저렴"", ""인하대"", ""덮밥"", ""양도"", ""가격"", ""든든"", ""푸짐"", ""돼지"", ""숙주"", ""김치""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
당나발포차 인하대점,실내포장마차,5.0,49,68,SKYHANG,2025-05-27,510.0,2.9,4.0,"우선 리뷰 좋은건 평균평점 5, 즉 알바 써서 그럼반신반의 하면서 방... 더보기",0.6807153224945068,0,0,0.0,0.0,0,0,45,2.9,510.0,0.0,0,-1.0,False,,0.0865942491205853,0,"[""새우 맛있"", ""육회 맛있"", ""맛있 새우""]","[""맛있"", ""분위기"", ""새우"", ""인하대"", ""육회"", ""파스타"", ""칼국수"", ""가격"", ""친절"", ""양이"", ""만원"", ""닭발""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
당나발포차 인하대점,실내포장마차,5.0,49,68,청순가련주인공,2025-04-09,10.0,5.0,5.0,"포차인데 분위기 미쳤어요??조명 예쁘고, 사진 찍기 좋은 감성??친구들이랑 가면 1/n 하기 딱 좋아요 안주 푸짐하고 ... 더보기",0.5295150876045227,0,0,0.0,0.0,0,0,73,5.0,10.0,0.0,0,-1.0,False,,0.0889009073182615,0,"[""새우 맛있"", ""육회 맛있"", ""맛있 새우""]","[""맛있"", ""분위기"", ""새우"", ""인하대"", ""육회"", ""파스타"", ""칼국수"", ""가격"", ""친절"", ""양이"", ""만원"", ""닭발""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
당나발포차 인하대점,실내포장마차,5.0,49,68,장미꽃향기,2025-04-09,13.0,5.0,5.0,"인하대 근처 포차 중에서는 분위기 깔끔하고 좌석 간격 넓은 편이라 회식 장소로 괜찮더라고요. 안주 퀄리티가 특히 좋았습니다. 닭발, 깐쇼새우, 가리비탕 모두 인기 많았고요, 술도 다양하게 있어서 고르는 재미가 있었네요. ",0.5136672258377075,0,1,0.0,0.0344827586206896,0,1,123,5.0,13.0,0.0,0,0.0,True,,0.0849429491660557,0,"[""새우 맛있"", ""육회 맛있"", ""맛있 새우""]","[""맛있"", ""분위기"", ""새우"", ""인하대"", ""육회"", ""파스타"", ""칼국수"", ""가격"", ""친절"", ""양이"", ""만원"", ""닭발""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
당나발포차 인하대점,실내포장마차,5.0,49,68,뚝배기매니아,2025-04-09,13.0,5.0,5.0,"데이트 장소로 갔는데 분위기 너무 좋아서 만족했어요 :) 은은한 조명 아래에서 둘이 조용히 얘기 나누기 좋은 구조더라고요~ 김치우동이랑 직화불고기 먹었는데, 둘 다 정말 맛있었고 양도 많았어요! 안주가 다... 더보기",0.5210468769073486,0,0,0.0,0.0,0,0,121,5.0,13.0,0.0,0,-1.0,False,,0.0858759031034428,0,"[""새우 맛있"", ""육회 맛있"", ""맛있 새우""]","[""맛있"", ""분위기"", ""새우"", ""인하대"", ""육회"", ""파스타"", ""칼국수"", ""가격"", ""친절"", ""양이"", ""만원"", ""닭발""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
당나발포차 인하대점,실내포장마차,5.0,49,68,스피드리,2025-04-09,4.0,5.0,5.0,와우 ㅋㅋㅋ 당나발포차 인하대점 진짜 물건이네유~~! 인하대 앞에서 친구들이랑 술 한잔하려고 갔는데 대.만.족!! 무뼈닭발이랑 주먹밥 조합은 진짜 진리임요ㅋㅋ 거기다 계란말이까지 곁들이면 완벽 그 자체~ ,0.518013060092926,0,0,0.0,0.0,0,0,114,5.0,4.0,0.0,0,0.0,True,0.0,0.0878995769214176,0,"[""새우 맛있"", ""육회 맛있"", ""맛있 새우""]","[""맛있"", ""분위기"", ""새우"", ""인하대"", ""육회"", ""파스타"", ""칼국수"", ""가격"", ""친절"", ""양이"", ""만원"", ""닭발""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
당나발포차 인하대점,실내포장마차,5.0,49,68,나의라임오렌지나무,2025-04-07,35.0,4.9,5.0,학교 수업 끝나고 친구랑 맥주 한잔했는데 안주도 맛있고 분위기도 찐 포차감성이라 힐링됐어요 ?? ,0.507105827331543,0,0,0.0,0.0,0,0,54,4.9,35.0,0.0,0,-1.0,False,,0.0855322882310004,0,"[""새우 맛있"", ""육회 맛있"", ""맛있 새우""]","[""맛있"", ""분위기"", ""새우"", ""인하대"", ""육회"", ""파스타"", ""칼국수"", ""가격"", ""친절"", ""양이"", ""만원"", ""닭발""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
